,Name,Price,Date,Bids,Condition,Type,Location
262,Charizard 4/102 base set,£160.57,Sold 1 Jun 2024,1 bid,Pre-owned,Auction,European Union
263,Charizard 4/102 base set,£144.00,Sold 27 May 2024,49 bids,Pre-owned,Auction,European Union
264,Charizard 4/102 base set,£300.86,Sold 26 May 2024,40 bids,New (other),Auction,European Union
265,Charizard 4/102 base set,£72.00,Sold 23 May 2024,2 bids,Pre-owned,Auction,European Union
266,Charizard 4/102 base set,£91.27,Sold 19 May 2024,22 bids,Pre-owned,Auction,European Union
267,Charizard 4/102 base set,£140.96,Sold 15 May 2024,41 bids,Pre-owned,Auction,European Union
268,Charizard 4/102 base set,£190.07,Sold 15 May 2024,19 bids,Pre-owned,Auction,European Union
269,Charizard 4/102 base set,£145.02,Sold 14 May 2024,46 bids,Pre-owned,Auction,European Union
270,Charizard 4/102 base set,£32.99,Sold 9 May 2024,20 bids,Pre-owned,Auction,European Union
271,Charizard 4/102 base set,£338.88,Sold 9 May 2024,17 bids,Pre-owned,Auction,European Union
272,Charizard 4/102 base set,£169.86,Sold 9 May 2024,12 bids,Pre-owned,Auction,European Union
273,Charizard 4/102 base set,£157.19,Sold 29 Apr 2024,20 bids,Pre-owned,Auction,European Union
274,Charizard 4/102 base set,£141.98,Sold 29 Apr 2024,7 bids,Pre-owned,Auction,European Union
275,Charizard 4/102 base set,£40.06,Sold 19 Apr 2024,19 bids,Pre-owned,Auction,European Union
276,Charizard 4/102 base set,£271.28,Sold 18 Apr 2024,17 bids,Pre-owned,Auction,European Union
277,Charizard 4/102 base set,£152.12,Sold 15 Apr 2024,1 bid,Pre-owned,Auction,European Union
278,Charizard 4/102 base set,£47.16,Sold 12 Apr 2024,23 bids,Pre-owned,Auction,European Union
279,Charizard 4/102 base set,£36.00,Sold 6 Jul 2024,11 bids,New (other),Auction,European Union
280,Charizard 4/102 base set,£136.06,Sold 4 Jul 2024,32 bids,Pre-owned,Auction,European Union
281,Charizard 4/102 base set,£21.30,Sold 19 Apr 2024,10 bids,Pre-owned,Auction,European Union
282,Charizard 4/102 base set,£169.86,Sold 4 Jul 2024,7 bids,New (other),Auction,European Union
283,Charizard 4/102 base set,£60.85,Sold 5 Jun 2024,2 bids,Pre-owned,Auction,European Union
284,Charizard 4/102 base set,£255.22,Sold 14 May 2024,101 bids,Pre-owned,Auction,European Union
285,Charizard 4/102 base set,£138.93,Sold 13 Jun 2024,48 bids,Pre-owned,Auction,European Union
286,Charizard 4/102 base set,£149.21,Sold 30 May 2024,30 bids,Pre-owned,Auction,European Union
287,Charizard 4/102 base set,£137.92,Sold 29 Jun 2024,34 bids,New (other),Auction,European Union
288,Charizard 4/102 base set,£103.96,Sold 17 Jun 2024,36 bids,Pre-owned,Auction,European Union
289,Charizard 4/102 base set,"£1,014.12",Sold 19 May 2024,68 bids,Pre-owned,Auction,European Union
290,Charizard 4/102 base set,£460.58,Sold 22 Jun 2024,56 bids,Pre-owned,Auction,European Union
291,Charizard 4/102 base set,£128.68,Sold 12 May 2024,26 bids,New (other),Auction,European Union
292,Charizard 4/102 base set,£61.20,Sold 27 Jun 2024,15 bids,New (other),Auction,European Union
293,Charizard 4/102 base set,£84.17,Sold 9 Jun 2024,30 bids,Pre-owned,Auction,European Union
294,Charizard 4/102 base set,£1.00,Sold 25 Jun 2024,2 bids,Pre-owned,Auction,European Union
295,Charizard 4/102 base set,"£1,284.55",Sold 7 Jul 2024,21 bids,New (other),Auction,European Union
296,Charizard 4/102 base set,£36.00,Sold 30 Jun 2024,12 bids,New (other),Auction,European Union
297,Charizard 4/102 base set,£422.55,Sold 24 Jun 2024,1 bid,Pre-owned,Auction,European Union
298,Charizard 4/102 base set,£93.30,Sold 3 May 2024,24 bids,Pre-owned,Auction,European Union
299,Charizard 4/102 base set,£121.69,Sold 1 Jul 2024,21 bids,New (other),Auction,European Union
300,Charizard 4/102 base set,£45.64,Sold 18 Jun 2024,13 bids,Pre-owned,Auction,European Union
301,Charizard 4/102 base set,£28.80,Sold 6 Jul 2024,14 bids,New (other),Auction,European Union
302,Charizard 4/102 base set,£136.06,Sold 19 May 2024,32 bids,Pre-owned,Auction,European Union
303,Charizard 4/102 base set,£135.89,Sold 29 May 2024,36 bids,New (other),Auction,European Union
304,Charizard 4/102 base set,£25.86,Sold 4 Jul 2024,12 bids,New (other),Auction,European Union
305,Charizard 4/102 base set,£241.43,Sold 10 Jul 2024,3 bids,Pre-owned,Auction,European Union
306,Charizard 4/102 base set,£71.26,Sold 10 Jul 2024,19 bids,Pre-owned,Auction,European Union
307,Charizard 4/102 base set,£472.85,Sold 10 Jul 2024,39 bids,New (other),Auction,European Union
308,Charizard 4/102 base set,£186.74,Sold 10 Jul 2024,15 bids,New (other),Auction,European Union
309,Charizard 4/102 base set,£180.00,Sold 10 Jul 2024,21 bids,Pre-owned,Auction,European Union
310,Charizard 4/102 base set,£152.36,Sold 9 Jul 2024,30 bids,New (other),Auction,European Union
311,Charizard 4/102 base set,£74.07,Sold 9 Jul 2024,37 bids,New (other),Auction,European Union
312,Charizard 4/102 base set,£142.99,Sold 9 Jul 2024,19 bids,New (other),Auction,European Union
313,Charizard 4/102 base set,£936.67,Sold 9 Jul 2024,1 bid,New (other),Auction,European Union
314,Charizard 4/102 base set,£70.00,Sold 9 Jul 2024,1 bid,Pre-owned,Auction,European Union
315,Charizard 4/102 base set,£703.21,Sold 9 Jul 2024,1 bid,New (other),Auction,European Union
316,Charizard 4/102 base set,£131.00,Sold 9 Jul 2024,15 bids,New (other),Auction,European Union
317,Charizard 4/102 base set,£495.06,Sold 9 Jul 2024,15 bids,New (other),Auction,European Union
318,Charizard 4/102 base set,£358.17,Sold 9 Jul 2024,29 bids,Pre-owned,Auction,European Union
319,Charizard 4/102 base set,£195.49,Sold 9 Jul 2024,25 bids,Pre-owned,Auction,European Union
320,Charizard 4/102 base set,£267.22,Sold 9 Jul 2024,44 bids,Pre-owned,Auction,European Union
321,Charizard 4/102 base set,£9.37,Sold 9 Jul 2024,1 bid,Pre-owned,Auction,European Union
322,Charizard 4/102 base set,£243.78,Sold 9 Jul 2024,33 bids,New (other),Auction,European Union
323,Charizard 4/102 base set,£295.35,Sold 8 Jul 2024,24 bids,New (other),Auction,European Union
324,Charizard 4/102 base set,£78.50,Sold 8 Jul 2024,19 bids,Pre-owned,Auction,European Union
325,Charizard 4/102 base set,£187.52,Sold 8 Jul 2024,1 bid,Pre-owned,Auction,European Union
326,Charizard 4/102 base set,£132.00,Sold 8 Jul 2024,12 bids,New (other),Auction,European Union
327,Charizard 4/102 base set,£322.54,Sold 8 Jul 2024,71 bids,Pre-owned,Auction,European Union
328,Charizard 4/102 base set,£41.50,Sold 8 Jul 2024,10 bids,New (other),Auction,European Union
329,Charizard 4/102 base set,£177.91,Sold 8 Jul 2024,32 bids,Pre-owned,Auction,European Union
330,Charizard 4/102 base set,£40.50,Sold 8 Jul 2024,6 bids,Pre-owned,Auction,European Union
331,Charizard 4/102 base set,£481.32,Sold 8 Jul 2024,52 bids,New (other),Auction,European Union
332,Charizard 4/102 base set,£399.79,Sold 8 Jul 2024,31 bids,New (other),Auction,European Union
333,Charizard 4/102 base set,£215.68,Sold 8 Jul 2024,21 bids,New (other),Auction,European Union
334,Charizard 4/102 base set,£176.22,Sold 8 Jul 2024,29 bids,New (other),Auction,European Union
335,Charizard 4/102 base set,£328.16,Sold 8 Jul 2024,34 bids,Pre-owned,Auction,European Union
336,Charizard 4/102 base set,£194.55,Sold 8 Jul 2024,37 bids,Pre-owned,Auction,European Union
337,Charizard 4/102 base set,£423.80,Sold 8 Jul 2024,38 bids,New (other),Auction,European Union
338,Charizard 4/102 base set,£178.15,Sold 8 Jul 2024,20 bids,New (other),Auction,European Union
339,Charizard 4/102 base set,£332.85,Sold 8 Jul 2024,39 bids,New (other),Auction,European Union
340,Charizard 4/102 base set,£295.35,Sold 8 Jul 2024,31 bids,New (other),Auction,European Union
341,Charizard 4/102 base set,£360.98,Sold 8 Jul 2024,72 bids,New (other),Auction,European Union
342,Charizard 4/102 base set,£285.97,Sold 8 Jul 2024,24 bids,New (other),Auction,European Union
343,Charizard 4/102 base set,£189.87,Sold 7 Jul 2024,49 bids,New (other),Auction,European Union
344,Charizard 4/102 base set,£179.44,Sold 7 Jul 2024,37 bids,Pre-owned,Auction,European Union
345,Charizard 4/102 base set,£76.00,Sold 7 Jul 2024,11 bids,Pre-owned,Auction,European Union
346,Charizard 4/102 base set,£190.00,Sold 7 Jul 2024,4 bids,Pre-owned,Auction,European Union
347,Charizard 4/102 base set,£133.61,Sold 7 Jul 2024,25 bids,Pre-owned,Auction,European Union
348,Charizard 4/102 base set,£107.00,Sold 7 Jul 2024,2 bids,Pre-owned,Auction,European Union
349,Charizard 4/102 base set,£267.22,Sold 7 Jul 2024,27 bids,Pre-owned,Auction,European Union
350,Charizard 4/102 base set,£250.00,Sold 7 Jul 2024,1 bid,New (other),Auction,European Union
351,Charizard 4/102 base set,£102.00,Sold 7 Jul 2024,6 bids,New (other),Auction,European Union
352,Charizard 4/102 base set,£154.00,Sold 7 Jul 2024,12 bids,Pre-owned,Auction,European Union
353,Charizard 4/102 base set,£256.91,Sold 7 Jul 2024,21 bids,New (other),Auction,European Union
354,Charizard 4/102 base set,£100.79,Sold 7 Jul 2024,10 bids,Pre-owned,Auction,European Union
355,Charizard 4/102 base set,£110.00,Sold 6 Jul 2024,25 bids,New (other),Auction,European Union
356,Charizard 4/102 base set,£510.00,Sold 6 Jul 2024,34 bids,New (other),Auction,European Union
357,Charizard 4/102 base set,£384.42,Sold 6 Jul 2024,1 bid,New (other),Auction,European Union
358,Charizard 4/102 base set,£189.87,Sold 6 Jul 2024,17 bids,Pre-owned,Auction,European Union
359,Charizard 4/102 base set,£110.00,Sold 6 Jul 2024,4 bids,Pre-owned,Auction,European Union
360,Charizard 4/102 base set,£582.36,Sold 6 Jul 2024,29 bids,New (other),Auction,European Union
361,Charizard 4/102 base set,£511.00,Sold 6 Jul 2024,36 bids,New (other),Auction,European Union
362,Charizard 4/102 base set,£175.80,Sold 5 Jul 2024,23 bids,Pre-owned,Auction,European Union
363,Charizard 4/102 base set,£281.28,Sold 5 Jul 2024,1 bid,New (other),Auction,European Union
364,Blastoise 2/102 base set,£90.00,Sold 8 Jul 2024,1 bid,New (other),Auction,United Kingdom
365,Blastoise 2/102 base set,£52.00,Sold 8 Jul 2024,4 bids,Pre-owned,Auction,United Kingdom
366,Blastoise 2/102 base set,£104.00,Sold 7 Jul 2024,21 bids,New (other),Auction,United Kingdom
367,Blastoise 2/102 base set,£38.31,Sold 7 Jul 2024,18 bids,Pre-owned,Auction,United Kingdom
368,Blastoise 2/102 base set,£37.00,Sold 7 Jul 2024,13 bids,Pre-owned,Auction,United Kingdom
369,Blastoise 2/102 base set,£56.88,Sold 5 Jul 2024,19 bids,New (other),Auction,United Kingdom
370,Blastoise 2/102 base set,£33.52,Sold 5 Jul 2024,6 bids,Pre-owned,Auction,United Kingdom
371,Blastoise 2/102 base set,£50.01,Sold 4 Jul 2024,11 bids,Pre-owned,Auction,United Kingdom
372,Blastoise 2/102 base set,£41.00,Sold 2 Jul 2024,11 bids,Pre-owned,Auction,United Kingdom
373,Blastoise 2/102 base set,£70.00,Sold 1 Jul 2024,1 bid,New (other),Auction,United Kingdom
374,Blastoise 2/102 base set,£46.00,Sold 30 Jun 2024,12 bids,Pre-owned,Auction,United Kingdom
375,Blastoise 2/102 base set,£41.52,Sold 30 Jun 2024,16 bids,Pre-owned,Auction,United Kingdom
376,Blastoise 2/102 base set,£58.00,Sold 30 Jun 2024,18 bids,Pre-owned,Auction,United Kingdom
377,Blastoise 2/102 base set,£28.55,Sold 29 Jun 2024,14 bids,Pre-owned,Auction,United Kingdom
378,Blastoise 2/102 base set,£51.02,Sold 29 Jun 2024,19 bids,Pre-owned,Auction,United Kingdom
379,Blastoise 2/102 base set,£28.00,Sold 28 Jun 2024,4 bids,Pre-owned,Auction,United Kingdom
380,Blastoise 2/102 base set,£49.99,Sold 28 Jun 2024,1 bid,Pre-owned,Auction,United Kingdom
381,Blastoise 2/102 base set,£87.36,Sold 27 Jun 2024,19 bids,Pre-owned,Auction,United Kingdom
382,Blastoise 2/102 base set,£45.87,Sold 27 Jun 2024,12 bids,Pre-owned,Auction,United Kingdom
383,Blastoise 2/102 base set,£38.90,Sold 25 Jun 2024,14 bids,Pre-owned,Auction,United Kingdom
384,Blastoise 2/102 base set,£42.95,Sold 24 Jun 2024,23 bids,Pre-owned,Auction,United Kingdom
385,Blastoise 2/102 base set,£14.50,Sold 24 Jun 2024,16 bids,Pre-owned,Auction,United Kingdom
386,Blastoise 2/102 base set,£30.00,Sold 24 Jun 2024,7 bids,Pre-owned,Auction,United Kingdom
387,Blastoise 2/102 base set,£18.00,Sold 23 Jun 2024,3 bids,Pre-owned,Auction,United Kingdom
388,Blastoise 2/102 base set,£127.00,Sold 23 Jun 2024,21 bids,New (other),Auction,United Kingdom
389,Blastoise 2/102 base set,£24.00,Sold 22 Jun 2024,12 bids,New (other),Auction,United Kingdom
390,Blastoise 2/102 base set,£56.00,Sold 22 Jun 2024,21 bids,New (other),Auction,United Kingdom
391,Blastoise 2/102 base set,£51.00,Sold 22 Jun 2024,4 bids,New (other),Auction,United Kingdom
392,Blastoise 2/102 base set,£64.00,Sold 21 Jun 2024,20 bids,Pre-owned,Auction,United Kingdom
393,Blastoise 2/102 base set,£51.00,Sold 20 Jun 2024,12 bids,Pre-owned,Auction,United Kingdom
394,Blastoise 2/102 base set,£40.00,Sold 17 Jun 2024,13 bids,Pre-owned,Auction,United Kingdom
395,Blastoise 2/102 base set,£57.00,Sold 16 Jun 2024,13 bids,Pre-owned,Auction,United Kingdom
396,Blastoise 2/102 base set,£41.00,Sold 16 Jun 2024,2 bids,Pre-owned,Auction,United Kingdom
397,Blastoise 2/102 base set,£31.00,Sold 16 Jun 2024,2 bids,Pre-owned,Auction,United Kingdom
398,Blastoise 2/102 base set,£34.00,Sold 15 Jun 2024,11 bids,Pre-owned,Auction,United Kingdom
399,Blastoise 2/102 base set,£46.00,Sold 13 Jun 2024,4 bids,Pre-owned,Auction,United Kingdom
400,Blastoise 2/102 base set,£14.80,Sold 12 Jun 2024,1 bid,Pre-owned,Auction,United Kingdom
401,Blastoise 2/102 base set,£22.00,Sold 10 Jun 2024,5 bids,Pre-owned,Auction,United Kingdom
402,Blastoise 2/102 base set,£55.00,Sold 10 Jun 2024,1 bid,Pre-owned,Auction,United Kingdom
403,Blastoise 2/102 base set,£235.00,Sold 9 Jun 2024,39 bids,New (other),Auction,United Kingdom
404,Blastoise 2/102 base set,£46.00,Sold 9 Jun 2024,9 bids,Pre-owned,Auction,United Kingdom
405,Blastoise 2/102 base set,£19.00,Sold 8 Jun 2024,20 bids,Pre-owned,Auction,United Kingdom
406,Blastoise 2/102 base set,£43.00,Sold 8 Jun 2024,9 bids,Pre-owned,Auction,United Kingdom
407,Blastoise 2/102 base set,£38.00,Sold 8 Jun 2024,12 bids,Pre-owned,Auction,United Kingdom
408,Blastoise 2/102 base set,£39.00,Sold 7 Jun 2024,23 bids,Pre-owned,Auction,United Kingdom
409,Blastoise 2/102 base set,£30.99,Sold 7 Jun 2024,1 bid,Pre-owned,Auction,United Kingdom
410,Blastoise 2/102 base set,£73.00,Sold 7 Jun 2024,15 bids,Pre-owned,Auction,United Kingdom
411,Blastoise 2/102 base set,£68.56,Sold 6 Jun 2024,10 bids,Pre-owned,Auction,United Kingdom
412,Blastoise 2/102 base set,£70.00,Sold 5 Jun 2024,27 bids,Pre-owned,Auction,United Kingdom
413,Blastoise 2/102 base set,£10.50,Sold 4 Jun 2024,2 bids,Pre-owned,Auction,United Kingdom
414,Blastoise 2/102 base set,£54.00,Sold 2 Jun 2024,30 bids,Pre-owned,Auction,United Kingdom
415,Blastoise 2/102 base set,£40.00,Sold 31 May 2024,1 bid,Pre-owned,Auction,United Kingdom
416,Blastoise 2/102 base set,£33.50,Sold 30 May 2024,4 bids,Pre-owned,Auction,United Kingdom
417,Blastoise 2/102 base set,£30.22,Sold 29 May 2024,10 bids,Pre-owned,Auction,United Kingdom
418,Blastoise 2/102 base set,£17.00,Sold 29 May 2024,1 bid,Pre-owned,Auction,United Kingdom
419,Blastoise 2/102 base set,£45.00,Sold 28 May 2024,1 bid,New (other),Auction,United Kingdom
420,Blastoise 2/102 base set,£16.03,Sold 27 May 2024,1 bid,Pre-owned,Auction,United Kingdom
421,Blastoise 2/102 base set,£30.00,Sold 27 May 2024,15 bids,Pre-owned,Auction,United Kingdom
422,Blastoise 2/102 base set,£85.00,Sold 27 May 2024,33 bids,Pre-owned,Auction,United Kingdom
423,Blastoise 2/102 base set,£88.00,Sold 26 May 2024,23 bids,New (other),Auction,United Kingdom
424,Blastoise 2/102 base set,£88.00,Sold 26 May 2024,23 bids,New (other),Auction,United Kingdom
425,Blastoise 2/102 base set,£51.00,Sold 26 May 2024,5 bids,Pre-owned,Auction,United Kingdom
426,Blastoise 2/102 base set,£44.00,Sold 26 May 2024,20 bids,Pre-owned,Auction,United Kingdom
427,Blastoise 2/102 base set,£82.00,Sold 26 May 2024,20 bids,New (other),Auction,United Kingdom
428,Blastoise 2/102 base set,£98.20,Sold 26 May 2024,14 bids,New (other),Auction,United Kingdom
429,Blastoise 2/102 base set,£28.00,Sold 25 May 2024,9 bids,Pre-owned,Auction,United Kingdom
430,Blastoise 2/102 base set,£9.99,Sold 25 May 2024,1 bid,Pre-owned,Auction,United Kingdom
431,Blastoise 2/102 base set,£13.45,Sold 24 May 2024,11 bids,Pre-owned,Auction,United Kingdom
432,Blastoise 2/102 base set,£500.00,Sold 23 May 2024,11 bids,New (other),Auction,United Kingdom
433,Blastoise 2/102 base set,£24.99,Sold 23 May 2024,1 bid,Pre-owned,Auction,United Kingdom
434,Blastoise 2/102 base set,£40.00,Sold 22 May 2024,1 bid,Pre-owned,Auction,United Kingdom
435,Blastoise 2/102 base set,£46.00,Sold 21 May 2024,6 bids,Pre-owned,Auction,United Kingdom
436,Blastoise 2/102 base set,£35.00,Sold 21 May 2024,12 bids,Pre-owned,Auction,United Kingdom
437,Blastoise 2/102 base set,£35.00,Sold 19 May 2024,3 bids,Pre-owned,Auction,United Kingdom
438,Blastoise 2/102 base set,£73.22,Sold 19 May 2024,9 bids,Pre-owned,Auction,United Kingdom
439,Blastoise 2/102 base set,£75.00,Sold 18 May 2024,13 bids,New (other),Auction,United Kingdom
440,Blastoise 2/102 base set,£77.77,Sold 15 May 2024,1 bid,New (other),Auction,United Kingdom
441,Blastoise 2/102 base set,£19.45,Sold 15 May 2024,4 bids,Pre-owned,Auction,United Kingdom
442,Blastoise 2/102 base set,£40.00,Sold 14 May 2024,2 bids,Pre-owned,Auction,United Kingdom
443,Blastoise 2/102 base set,£42.87,Sold 13 May 2024,14 bids,New (other),Auction,United Kingdom
444,Blastoise 2/102 base set,£45.00,Sold 13 May 2024,16 bids,Pre-owned,Auction,United Kingdom
445,Blastoise 2/102 base set,£66.72,Sold 12 May 2024,9 bids,Pre-owned,Auction,United Kingdom
446,Blastoise 2/102 base set,£63.00,Sold 12 May 2024,18 bids,Pre-owned,Auction,United Kingdom
447,Blastoise 2/102 base set,£99.00,Sold 11 May 2024,1 bid,Pre-owned,Auction,United Kingdom
448,Blastoise 2/102 base set,£84.00,Sold 11 May 2024,30 bids,Pre-owned,Auction,United Kingdom
449,Blastoise 2/102 base set,£47.00,Sold 11 May 2024,10 bids,New (other),Auction,United Kingdom
450,Blastoise 2/102 base set,£50.00,Sold 10 May 2024,12 bids,New (other),Auction,United Kingdom
451,Blastoise 2/102 base set,£300.00,Sold 8 May 2024,12 bids,New (other),Auction,United Kingdom
452,Blastoise 2/102 base set,£20.00,Sold 7 May 2024,7 bids,Pre-owned,Auction,United Kingdom
453,Blastoise 2/102 base set,£36.49,Sold 6 May 2024,5 bids,Pre-owned,Auction,United Kingdom
454,Blastoise 2/102 base set,£60.00,Sold 6 May 2024,1 bid,Pre-owned,Auction,United Kingdom
455,Blastoise 2/102 base set,£79.00,Sold 6 May 2024,5 bids,Pre-owned,Auction,United Kingdom
456,Blastoise 2/102 base set,£29.99,Sold 5 May 2024,1 bid,Pre-owned,Auction,United Kingdom
457,Blastoise 2/102 base set,£48.00,Sold 5 May 2024,16 bids,Pre-owned,Auction,United Kingdom
458,Blastoise 2/102 base set,£54.00,Sold 5 May 2024,19 bids,Pre-owned,Auction,United Kingdom
459,Blastoise 2/102 base set,£56.00,Sold 5 May 2024,13 bids,Pre-owned,Auction,United Kingdom
460,Blastoise 2/102 base set,£57.00,Sold 4 May 2024,16 bids,Pre-owned,Auction,United Kingdom
461,Blastoise 2/102 base set,£85.00,Sold 4 May 2024,14 bids,New (other),Auction,United Kingdom
462,Blastoise 2/102 base set,£0.99,Sold 2 May 2024,1 bid,Pre-owned,Auction,United Kingdom
463,Blastoise 2/102 base set,£56.59,Sold 1 May 2024,19 bids,Pre-owned,Auction,United Kingdom
464,Blastoise 2/102 base set,£57.00,Sold 1 May 2024,9 bids,Pre-owned,Auction,United Kingdom
465,Blastoise 2/102 base set,£45.01,Sold 1 May 2024,3 bids,Pre-owned,Auction,United Kingdom
466,Blastoise 2/102 base set,£41.00,Sold 30 Apr 2024,13 bids,Pre-owned,Auction,United Kingdom
467,Blastoise 2/102 base set,£18.50,Sold 29 Apr 2024,9 bids,Pre-owned,Auction,United Kingdom
